"","dd","ca","pd","days","CR","CRC","C"
"3657",2018-10-08,"NO CA",2018-09-08,30,0,0,0
"3658",2018-10-08,"NO CA",2018-09-09,29,0,0,0
"3659",2018-10-08,"NO CA",2018-09-09,29,0,0,0
"3660",2018-10-09,"NO CA",2018-09-10,29,0,0,0
"3661",2018-10-09,"CA",2018-09-11,28,0,0,0
"3662",2018-10-09,"NO CA",2018-09-11,28,0,0,0
"3663",2018-10-12,"NO CA",2018-09-12,30,0,0,0
"3664",2018-10-12,"NO CA",2018-09-15,27,0,0,0
"3665",2018-10-12,"NO CA",2018-09-11,31,0,0,0
"3666",2018-10-12,"NO CA",2018-09-11,31,0,0,0
"3667",2018-10-12,"NO CA",2018-09-12,30,0,0,0
"3668",2018-10-12,"NO CA",2018-09-15,27,0,0,0
"3669",2018-10-12,"NO CA",2018-09-13,29,0,0,0
"3670",2018-10-12,"NO CA",2018-09-12,30,0,0,0
"3671",2018-10-12,"NO CA",2018-09-12,30,0,0,0
"3672",2018-10-15,"CA",2018-09-17,28,0,0,0
"3673",2018-10-15,"CA",2018-09-18,27,0,0,0
"3674",2018-10-15,"CA",2018-09-18,27,0,0,0
"3675",2018-10-15,"NO CA",2018-09-24,21,0,0,0
"3676",2018-10-15,"NO CA",2018-09-16,29,0,0,0
"3677",2018-10-15,"NO CA",2018-09-17,28,0,0,0
"3678",2018-10-15,"NO CA",2018-09-19,26,0,0,0
"3679",2018-10-15,"NO CA",2018-09-16,29,0,0,0
"3680",2018-10-15,"NO CA",2018-09-21,24,0,0,0
"3681",2018-10-15,"NO CA",2018-09-22,23,0,0,0
"3682",2018-10-15,"CA",2018-09-20,25,0,0,0
"3683",2018-10-15,"NO CA",2018-09-21,24,0,0,0
"3684",2018-10-15,"NO CA",2018-09-15,30,0,0,0
"3685",2018-10-15,"NO CA",2018-09-17,28,0,0,0
"3686",2018-10-17,"NO CA",2018-09-17,30,0,0,0
"3687",2018-10-17,"NO CA",2018-09-18,29,0,0,0
"3688",2018-10-17,"NO CA",2018-09-19,28,0,0,0
"3689",2018-10-17,"CA",2018-09-19,28,0,0,0
"3690",2018-10-18,"NO CA",2018-09-23,25,0,0,0
"3691",2018-10-18,"NO CA",2018-09-21,27,0,0,0
"3692",2018-10-18,"NO CA",2018-09-20,28,0,0,0
"3693",2018-10-18,"NO CA",2018-09-20,28,0,0,0
"3694",2018-10-22,"NO CA",2018-09-25,27,0,0,0
"3695",2018-10-22,"CA",2018-09-23,29,0,0,0
"3696",2018-10-22,"CA",2018-09-24,28,0,0,0
"3697",2018-10-22,"NO CA",2018-09-24,28,0.00952380952380952,0,0.00952380952380952
"3698",2018-10-24,"NO CA",2018-09-27,27,0,0,0
"3699",2018-10-24,"CA",2018-09-26,28,0,0,0
"3700",2018-10-24,"CA",2018-09-27,27,0,0,0
"3701",2018-10-24,"NO CA",2018-09-25,29,0,0,0
"3702",2018-10-24,"NO CA",2018-09-25,29,0,0,0
"3703",2018-10-24,"NO CA",2018-09-26,28,0,0,0
"3704",2018-10-25,"NO CA",2018-09-21,34,0,0,0
"3705",2018-10-25,"NO CA",2018-09-28,27,0,0,0
"3706",2018-10-25,"NO CA",2018-09-29,26,0,0,0
"3707",2018-10-25,"NO CA",2018-09-28,27,0,0,0
"3708",2018-10-25,"NO CA",2018-09-29,26,0,0,0
"3709",2018-10-25,"NO CA",2018-09-30,25,0,0,0
"3710",2018-10-25,"NO CA",2018-09-27,28,0,0,0
"3711",2018-10-25,"NO CA",2018-09-27,28,0,0,0
"3712",2018-10-25,"NO CA",2018-09-28,27,0,0,0
"3713",2018-10-25,"NO CA",2018-09-27,28,0,0,0
"3714",2018-10-25,"NO CA",2018-09-28,27,0,0,0
"3715",2018-10-25,"CA",2018-09-29,26,0,0,0
"3716",2018-10-25,"CA",2018-09-29,26,0,0,0
"3717",2018-10-25,"NO CA",2018-09-28,27,0,0,0
"3718",2018-10-29,"NO CA",2018-10-02,27,0,0,0
"3719",2018-10-29,"NO CA",2018-10-02,27,0.00980392156862745,0,0.00980392156862745
"3720",2018-10-29,"NO CA",2018-10-01,28,0,0,0
"3721",2018-10-29,"NO CA",2018-10-02,27,0,0,0
"3722",2018-10-29,"NO CA",2018-10-04,25,0,0,0
"3723",2018-10-29,"CA",2018-09-30,29,0,0,0
"3724",2018-10-29,"CA",2018-09-29,30,0,0,0
"3725",2018-10-29,"CA",2018-10-02,27,0,0.00869565217391304,0.0173913043478261
"3726",2018-10-29,"NO CA",2018-10-02,27,0,0,0
"3727",2018-10-30,"CA",2018-10-03,27,0,0,0
"3728",2018-10-30,"CA",2018-10-03,27,0,0,0
"3729",2018-10-30,"CA",2018-10-04,26,0,0,0
"3730",2018-10-30,"NO CA",2018-10-04,26,0,0,0
"3731",2018-10-30,"NO CA",2018-10-05,25,0,0,0
"3732",2018-10-30,"NO CA",2018-10-05,25,0,0,0
"3733",2018-10-30,"NO CA",2018-10-05,25,0,0,0
"3734",2018-10-31,"NO CA",2018-10-01,30,0.0340909090909091,0,0.0340909090909091
"3735",2018-10-31,"NO CA",2018-10-02,29,0.0253164556962025,0.0126582278481013,0.0506329113924051
"3736",2018-11-01,"NO CA",2018-10-06,26,0,0,0
"3737",2018-11-01,"NO CA",2018-10-05,27,0,0,0
"3738",2018-11-01,"NO CA",2018-10-06,26,0,0,0
"3739",2018-11-01,"NO CA",2018-10-04,28,0,0,0
"3740",2018-11-01,"NO CA",2018-10-05,27,0,0,0
"3741",2018-11-01,"NO CA",2018-10-04,28,0,0,0
"3742",2018-11-01,"NO CA",2018-10-04,28,0,0,0
"3743",2018-11-01,"NO CA",2018-10-04,28,0,0,0
"3744",2018-11-01,"NO CA",2018-10-04,28,0,0,0
"3745",2018-11-01,"NO CA",2018-10-06,26,0,0,0
"3746",2018-11-05,"CA",2018-10-07,29,0,0,0
"3747",2018-11-05,"CA",2018-10-10,26,0,0,0
"3748",2018-11-05,"NO CA",2018-10-13,23,0,0,0
"3749",2018-11-05,"NO CA",2018-10-10,26,0,0,0
"3750",2018-11-06,"NO CA",2018-10-11,26,0,0,0
"3751",2018-11-06,"NO CA",2018-10-12,25,0,0,0
"3752",2018-11-06,"CA",2018-10-12,25,0,0,0
"3753",2018-11-06,"NO CA",2018-10-13,24,0,0,0
"3754",2018-11-06,"NO CA",2018-10-12,25,0,0,0
"3755",2018-11-06,"NO CA",2018-10-13,24,0,0,0
"3756",2018-11-06,"NO CA",2018-10-12,25,0,0,0
"3757",2018-11-06,"CA",2018-10-11,26,0,0,0
"3758",2018-11-06,"CA",2018-10-10,27,0.0198019801980198,0,0.0198019801980198
"3759",2018-11-06,"CA",2018-10-11,26,0,0,0
"3760",2018-11-06,"NO CA",2018-10-09,28,0,0,0
"3761",2018-11-06,"NO CA",2018-10-10,27,0,0,0
"3762",2018-11-08,"NO CA",2018-10-11,28,0,0,0
"3763",2018-11-08,"NO CA",2018-10-12,27,0,0,0
"3764",2018-11-08,"NO CA",2018-10-12,27,0,0,0
"3765",2018-11-08,"NO CA",2018-10-12,27,0,0,0
"3766",2018-11-08,"NO CA",2018-10-11,28,0,0,0
"3767",2018-11-08,"NO CA",2018-10-12,27,0,0,0
"3768",2018-11-08,"NO CA",2018-10-12,27,0,0,0
"3769",2018-11-08,"NO CA",2018-10-12,27,0.010752688172043,0,0.010752688172043
"3770",2018-11-08,"NO CA",2018-10-13,26,0,0,0
"3771",2018-11-08,"NO CA",2018-10-13,26,0,0,0
"3772",2018-11-08,"NO CA",2018-10-13,26,0,0,0
"3773",2018-11-08,"NO CA",2018-10-14,25,0,0,0
"3774",2018-11-12,"CA",2018-10-15,28,0,0,0
"3775",2018-11-12,"CA",2018-10-17,26,0,0,0
"3776",2018-11-12,"NO CA",2018-10-11,32,0,0,0
"3777",2018-11-12,"NO CA",2018-10-16,27,0,0,0
"3778",2018-11-13,"NO CA",2018-10-19,25,0,0,0
"3779",2018-11-13,"NO CA",2018-10-18,26,0,0,0
"3780",2018-11-13,"CA",2018-10-17,27,0,0,0
"3781",2018-11-13,"CA",2018-10-16,28,0,0,0
"3782",2018-11-13,"CA",2018-10-17,27,0,0,0
"3783",2018-11-13,"NO CA",2018-10-15,29,0,0,0
"3784",2018-11-13,"NO CA",2018-10-16,28,0,0,0
"3785",2018-11-13,"NO CA",2018-10-16,28,0.0105263157894737,0,0.0105263157894737
"3786",2018-11-13,"NO CA",2018-10-18,26,0,0,0
"3787",2018-11-13,"NO CA",2018-10-19,25,0,0,0
"3788",2018-11-13,"NO CA",2018-10-20,24,0,0,0
"3789",2018-11-13,"NO CA",2018-10-19,25,0,0,0
"3790",2018-11-13,"NO CA",2018-10-19,25,0,0,0
"3791",2018-11-13,"NO CA",2018-10-19,25,0,0,0
"3792",2018-11-13,"NO CA",2018-10-18,26,0,0,0
"3793",2018-11-13,"NO CA",2018-10-19,25,0,0,0
"3794",2018-11-13,"NO CA",2018-10-18,26,0,0,0
"3795",2018-11-13,"NO CA",2018-10-19,25,0,0,0
